uid,max_distance_from_home,maximum_distance,max_tot,wait,distance_straight_line,sld_avg,radius_of_gyration,norm_uncorrelated_entropy,number_of_visits,nv_avg,number_of_locations,nlr,raw_home_freq,raw_work_freq,raw_least_freq,home_freq_avg,work_freq_avg,hf_tot_df,wf_tot_df,n_user_home,n_user_work,n_user_home_avg,n_user_work_avg,home_entropy,work_entropy,class
39908,5.875574433646863,10.192874081195685,0.3101408836878168,0.0,79.991609691955,2.6663869897318335,3.405415118286185,0.968309846006932,19,0.6333333333333333,12,0.00529567519858782,3,2,1,0.03333333333333333,0.06666666666666667,0.022284122562674095,0.0014492753623188406,20,352,0.01976650098254537,0.01976650098254537,3.1021205956991915,6.9204558954394475,5
40089,15.634961222101165,15.634961222101165,0.475728499265281,0.0,489.73750208453026,16.324583402817677,2.8196825023130443,0.6623424724702305,163,5.433333333333334,31,0.013680494263018535,51,48,1,0.13333333333333333,1.6,0.06406685236768803,0.0004830917874396135,74,79,0.01976650098254537,0.01976650098254537,5.148063223451136,5.07955622255769,5
40097,6.685972004545897,6.685972004545897,0.20343558149387275,0.0,72.7740671331399,2.4258022377713298,2.6496421028381962,0.8210266652234954,26,0.8666666666666667,13,0.005736981465136805,10,4,1,0.1,0.13333333333333333,0.09192200557103064,0.001932367149758454,16,116,0.01976650098254537,0.01976650098254537,3.018652543370062,5.714203032902501,5
40102,2.7959975116746154,3.0329769543078053,0.0922850753693861,0.0,21.35338706476232,0.7117795688254106,1.070614536363005,0.6300790738512279,23,0.7666666666666667,7,0.003089143865842895,15,3,1,0.03333333333333333,0.1,0.05013927576601671,0.001932367149758454,18,226,0.01976650098254537,0.01976650098254537,3.493876045397959,6.592345490431055,5
40202,10.684397553638147,11.266257690189203,0.3428009693886122,0.0,188.36015779111452,6.2786719263704835,2.7279242198243656,0.6991973551910509,64,2.1333333333333333,20,0.0088261253309797,31,6,1,1.0666666666666667,0.2,0.005571030640668524,0.0004830917874396135,116,32,0.01976650098254537,0.01976650098254537,5.466072182311141,3.7697563758401444,5
40221,13.429193754767049,12.979768160735167,0.39493833980152254,0.0,422.3209856228046,14.07736618742682,4.814610976951483,0.6474449676246428,85,2.8333333333333335,21,0.009267431597528684,35,23,1,0.1,0.7666666666666667,0.004132231404958678,0.0014492753623188406,116,71,0.01976650098254537,0.01976650098254537,5.714203032902501,4.591232158953158,5
40236,19.279781909013888,18.93763281610861,0.576219634399167,0.0,253.47640291607874,8.449213430535957,7.4256151103980095,0.683213578500808,40,1.3333333333333333,15,0.006619593998234775,22,2,1,1.7,0.06666666666666667,0.1322314049586777,0.000966183574879227,63,116,0.01976650098254537,0.01976650098254537,5.057568926478228,5.498460597958416,5
40251,5.758108008634714,7.801380192391743,0.23737435855473457,0.0,63.275484127631096,2.10918280425437,1.7260932063490004,0.581931215507737,44,1.4666666666666666,11,0.0048543689320388345,29,3,1,0.3333333333333333,0.1,0.04132231404958678,0.000966183574879227,51,8,0.01976650098254537,0.01976650098254537,4.481394305118588,2.660129752633257,5
40351,16.659576791082745,16.659576791082745,0.5069047087890001,0.0,16.659576791082745,0.5553192263694249,7.853401430106782,0.9182958340544894,3,0.1,2,0.00088261253309797,2,1,1,0.5,0.03333333333333333,0.2024793388429752,0.0014492753623188406,1908,57,0.01976650098254537,0.01976650098254537,10.351985799085762,4.838020117109576,4
40460,4.323765093037405,4.323765093037405,0.13156017783905083,0.0,7.615973647118162,0.25386578823727207,1.603532617767415,1.0,4,0.13333333333333333,4,0.00176522506619594,1,1,1,1.0333333333333334,0.03333333333333333,0.03468208092485549,0.00676328502415459,105,289,0.01976650098254537,0.01976650098254537,6.089138926127627,7.038081397494587,5
40596,9.690386958699916,9.690386958699916,0.2948515944283634,0.0,229.24366137922098,7.641455379307366,2.490979423097606,0.7157364004054878,90,3.0,14,0.00617828773168579,32,27,1,1.1666666666666667,0.9,0.049132947976878616,0.0004830917874396135,25,74,0.01976650098254537,0.01976650098254537,2.9870294648512283,5.148063223451136,5
40617,9.059725334096342,9.059725334096342,0.2756623106204345,0.0,183.81711326980195,6.127237108993398,4.176917805536257,0.7289798426157055,40,1.3333333333333333,13,0.005736981465136805,19,6,1,0.7333333333333333,0.2,0.06069364161849711,0.0004830917874396135,14,81,0.01976650098254537,0.01976650098254537,2.54255158327111,4.755417531839097,5
40773,2.7401251225601975,2.7401251225601975,0.08337440648794098,0.0,2.7401251225601975,0.09133750408533992,1.1865089878982398,0.8112781244591328,4,0.13333333333333333,2,0.00088261253309797,3,1,1,0.9666666666666667,0.03333333333333333,0.10115606936416185,0.007575757575757576,167,29,0.01976650098254537,0.01976650098254537,6.087590947802098,4.195485948727418,5
40814,0.7096979475768332,0.7096979475768332,0.021594139872577446,0.0,0.7096979475768332,0.02365659825256111,0.30730822589300033,0.8112781244591328,4,0.13333333333333333,2,0.00088261253309797,3,1,1,0.06666666666666667,0.03333333333333333,0.1329479768786127,0.007575757575757576,226,73,0.01976650098254537,0.01976650098254537,6.592345490431055,5.403597587982944,1
40966,16.223106672983608,16.392586785360322,0.4987809435338863,0.0,38.83106632333056,1.294368877444352,7.861918761199224,0.935944697445866,9,0.3,6,0.00264783759929391,3,2,1,0.03333333333333333,0.06666666666666667,0.1907514450867052,0.022727272727272728,6,191,0.01976650098254537,0.01976650098254537,1.5428274528845676,6.478582845195914,5
41320,5.775678152485186,6.785583833164148,0.2064664931197132,0.0,23.54751508637412,0.7849171695458039,2.9015396423822977,0.9755037590061089,7,0.23333333333333334,6,0.00264783759929391,2,1,1,1.0666666666666667,0.03333333333333333,0.05202312138728324,0.007575757575757576,112,146,0.01976650098254537,0.01976650098254537,5.744062799707165,5.543779958404755,5
41558,4.450240648596441,5.9581387929252925,0.18128963584290123,0.0,62.15258001664247,2.0717526672214155,1.898369839540733,0.8989007558811057,30,1.0,11,0.0048543689320388345,7,6,1,0.6333333333333333,0.2,0.002890173410404624,0.007575757575757576,15,3,0.01976650098254537,0.01976650098254537,2.807279287925594,1.2243944454059859,5
41735,16.889319882115664,16.889319882115664,0.5138951537514833,0.0,162.53095406553075,5.417698468851025,4.487177688453166,0.6536710452174095,45,1.5,15,0.006619593998234775,26,2,1,0.1,0.06666666666666667,0.12427745664739884,0.007575757575757576,41,164,0.01976650098254537,0.01976650098254537,4.253668368704992,5.93602795153559,5
42016,8.028793562799926,8.646964473759883,0.26310314262162054,0.0,38.06776311153987,1.268925437051329,3.504369560835977,0.8974602008183251,14,0.4666666666666667,8,0.00353045013239188,5,2,1,0.1,0.06666666666666667,0.10204081632653061,0.015151515151515152,52,46,0.01976650098254537,0.01976650098254537,4.176174151569842,4.022448613392389,5
42299,11.300325795338244,11.509318127164157,0.3501966242463554,0.0,289.58012895393085,9.652670965131028,4.506972052432812,0.8177735087024962,57,1.9,16,0.00706090026478376,20,5,1,0.1,0.16666666666666666,0.19387755102040816,0.03076923076923077,35,33,0.01976650098254537,0.01976650098254537,3.8330477249440604,3.433041220743607,5
42708,7.424696621194767,4.407044742602933,0.13409414656109303,0.0,13.87566171956815,0.4625220573189383,2.8505683603611636,0.9609640474436812,5,0.16666666666666666,4,0.00176522506619594,2,1,1,0.06666666666666667,0.03333333333333333,0.010638297872340425,0.12307692307692308,45,27,0.01976650098254537,0.01976650098254537,4.107507277179839,3.662750664098494,5
42735,12.40269339905929,13.25575505133283,0.40333585530641053,0.0,69.62285876606488,2.3207619588688293,3.988837742964986,0.9320573438269896,20,0.6666666666666666,15,0.006619593998234775,5,2,1,0.23333333333333334,0.06666666666666667,0.010638297872340425,0.046153846153846156,5,402,0.01976650098254537,0.01976650098254537,1.7743974703476992,7.064207181473993,5
42789,9.893351817262092,9.893351817262092,0.30102725205844977,0.0,178.44618886297553,5.948206295432517,2.4401388786863323,0.6678455067903092,69,2.3,22,0.009708737864077669,36,5,1,0.06666666666666667,0.16666666666666666,0.0035460992907801418,0.022727272727272728,20,82,0.01976650098254537,0.01976650098254537,3.117488510644425,4.626152304948698,5
42796,14.31835776640508,14.31835776640508,0.435667908310927,0.0,270.80507444998113,9.026835814999371,6.146950631860928,0.8175787545994293,40,1.3333333333333333,12,0.00529567519858782,11,10,1,0.8666666666666667,0.3333333333333333,0.010638297872340425,0.007575757575757576,74,12,0.01976650098254537,0.01976650098254537,4.7420814658527055,2.8035138040773626,5
42804,23.757796187880665,23.757796187880665,0.7228838348722162,0.0,93.73664349962965,3.1245547833209883,7.71166528303059,0.9713256910609173,11,0.36666666666666664,8,0.00353045013239188,2,2,1,0.06666666666666667,0.06666666666666667,0.0035460992907801418,0.015151515151515152,164,142,0.01976650098254537,0.002311871459946827,5.93602795153559,6.217728507887998,5
42883,19.81298212580237,19.898720313768663,0.6054628609367635,0.0,285.5207715857242,9.517359052857474,3.3017238107194724,0.7321657585701734,101,3.3666666666666667,20,0.0088261253309797,36,21,1,0.16666666666666666,0.7,0.0035460992907801418,0.007575757575757576,48,226,0.01976650098254537,0.002311871459946827,4.066319340042174,6.592345490431055,5
42984,8.970427529851516,8.970427529851516,0.2729452261456086,0.0,202.39477535686683,6.746492511895561,1.9273039719253673,0.5402606611612543,99,3.3,11,0.0048543689320388345,60,22,1,0.6666666666666666,0.7333333333333333,0.0035460992907801418,0.08333333333333333,87,26,0.01976650098254537,0.0008091550109813894,4.618144966766104,3.599177620514059,5
43065,9.426100174415398,9.426100174415398,0.2868100807029827,0.0,136.20643157037273,4.540214385679091,3.1133819001129854,0.6937389867114354,38,1.2666666666666666,10,0.00441306266548985,21,5,1,0.06666666666666667,0.16666666666666666,0.0035460992907801418,0.005555555555555556,133,50,0.01976650098254537,0.0009247485839787308,5.558020664931288,4.157165289696303,5
43144,18.29576613876315,18.29576613876315,0.5566894119186463,0.0,90.61736759870107,3.0205789199567024,7.599141770566634,0.875,8,0.26666666666666666,4,0.00176522506619594,4,2,1,0.16666666666666666,0.06666666666666667,0.010638297872340425,0.07222222222222222,31,1536,0.01976650098254537,0.0009247485839787308,3.707854508605651,9.979213062825618,5
43237,6.179937321020903,6.179937321020903,0.18803834979308479,0.0,175.19341543510146,5.839780514503382,1.2437237022138876,0.562930653301566,114,3.8,12,0.00529567519858782,51,43,1,1.2,1.4333333333333333,0.0035460992907801418,0.005714285714285714,25,30,0.01976650098254537,0.0011559357299734134,2.9870294648512283,3.2164354098552894,5
43246,13.015442831067347,13.015442831067347,0.3960238210596993,0.0,180.86226437604006,6.028742145868002,2.549477058701221,0.6884430351313573,53,1.7666666666666666,17,0.007502206531332745,20,16,1,0.36666666666666664,0.5333333333333333,0.0070921985815602835,0.025714285714285714,2,141,0.01976650098254537,0.0011559357299734134,0.2761954276479391,6.333010044407298,5
43823,6.695779801812915,6.695779801812915,0.203734005558292,0.0,20.0874898355333,0.6695829945177767,2.767760441110573,1.0,6,0.2,3,0.001323918799646955,2,2,2,0.06666666666666667,0.06666666666666667,0.0035460992907801418,0.06285714285714286,1536,4,0.01976650098254537,0.0011559357299734134,9.979213062825618,1.784159127851422,5
43859,0.8507545608155518,0.9290916704619259,0.028269682271033207,0.0,9.822679907273963,0.3274226635757988,0.44658791957580585,0.808046297889717,19,0.6333333333333333,7,0.003089143865842895,8,5,1,1.2,0.16666666666666666,0.0035460992907801418,0.005714285714285714,114,6,0.01976650098254537,0.0021962778869494856,5.456300755080937,2.2221915755066783,5
44376,2.2469666719998864,2.2469666719998864,0.06836896283814092,0.0,2.2469666719998864,0.07489888906666288,1.1234833413606053,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,2.0,0.03333333333333333,0.0035460992907801418,0.014285714285714285,167,109,0.01976650098254537,0.0021962778869494856,6.087590947802098,5.2827112083584495,1
44580,5.544880703093553,5.702156202945614,0.17350079571473193,0.0,31.98481741444161,1.066160580481387,2.745912557365259,0.946265187221801,9,0.3,5,0.002206531332744925,3,2,1,0.7,0.06666666666666667,0.031914893617021274,0.011428571428571429,137,43,0.0006935614379840481,0.0021962778869494856,5.631427627003663,4.91065928615352,5
44755,11.65692364819043,11.65692364819043,0.3546878507996926,0.0,41.779877516981585,1.3926625838993862,2.3143814583764404,0.6384574351064783,26,0.8666666666666667,7,0.003089143865842895,16,5,1,0.13333333333333333,0.16666666666666666,0.0035460992907801418,0.002857142857142857,9,609,0.0006935614379840481,0.0021962778869494856,2.2721854605116723,8.645792335512201,5
44786,19.415433741642975,19.5070983180496,0.5935468899499377,0.0,58.792223666156104,1.95974078887187,2.5880080729257027,0.6495481290605201,57,1.9,7,0.003089143865842895,31,14,1,1.7,0.4666666666666667,0.010638297872340425,0.008571428571428572,61,14,0.002311871459946827,0.0021962778869494856,4.512967627632134,2.2559901336651627,5
44927,8.250872055962853,8.250872055962853,0.25105114909172455,0.0,8.250872055962853,0.27502906853209513,4.125436129162732,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.6666666666666666,0.03333333333333333,0.0035460992907801418,0.002857142857142857,15,13,0.002311871459946827,0.003698994335914923,2.5493947268627175,3.293455052528061,5
44934,12.092928480049947,12.365398341866145,0.37624477044931376,0.0,153.1785828392609,5.105952761308697,4.343478619810755,0.8289285580712545,34,1.1333333333333333,17,0.007502206531332745,12,4,1,0.06666666666666667,0.13333333333333333,0.03411131059245961,0.03333333333333333,9,40,0.002311871459946827,0.003698994335914923,2.2721854605116723,4.1660901114965405,5
44953,8.62169564792623,8.62169564792623,0.26233428234616,0.0,8.62169564792623,0.2873898549308744,4.310847992714968,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.26666666666666666,0.03333333333333333,0.10771992818671454,0.1,110,57,0.002311871459946827,0.003698994335914923,5.716696996512522,4.621211309847216,5
45009,8.36809921214419,8.588211540798497,0.26131545384976457,0.0,36.507067093395804,1.2169022364465267,2.4102298006132354,0.6713982813606043,15,0.5,5,0.002206531332744925,10,2,1,0.03333333333333333,0.06666666666666667,0.0017953321364452424,0.43333333333333335,9,226,0.0008091550109813894,0.0011559357299734134,2.2721854605116723,6.592345490431055,5
45135,4.38701713196223,4.38701713196223,0.133484761925044,0.0,122.67849129198937,4.089283043066312,1.5313980072021522,0.7017709548527531,59,1.9666666666666666,14,0.00617828773168579,25,11,1,0.1,0.36666666666666664,0.019748653500897665,0.03125,116,71,0.0008091550109813894,0.0011559357299734134,5.466072182311141,5.02781774981208,5
45911,5.862172018319522,7.703265174207252,0.2343889907183044,0.0,40.13735362952334,1.337911787650778,2.1958863634975145,0.9299660318214292,15,0.5,8,0.00353045013239188,4,3,1,0.5333333333333333,0.1,0.005385996409335727,0.171875,18,74,0.0008091550109813894,0.0015027164489654376,3.8180140336406287,5.148063223451136,5
45968,1.0227151025492676,1.0227151025492676,0.031118383601997583,0.0,1.0227151025492676,0.034090503418308916,0.5113575516583917,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,1.0333333333333334,0.03333333333333333,0.003590664272890485,0.3333333333333333,4,30,0.0011559357299734134,0.0008091550109813894,1.6644977792004612,3.063574955176135,5
46280,11.39624071472788,15.809540815222825,0.4810404720075421,0.0,347.6924526377163,11.58974842125721,3.6844317099329307,0.7603389487748391,92,3.066666666666667,21,0.009267431597528684,31,19,1,0.03333333333333333,0.6333333333333333,0.06463195691202872,0.03441682600382409,59,9,0.0021962778869494856,0.006126459368859092,4.427608537083035,2.2224775375986807,5
46312,7.643899829169038,7.643899829169038,0.23258266794575583,0.0,20.686342080179067,0.6895447360059689,2.9189191002324217,0.9708357627258162,9,0.3,7,0.003089143865842895,2,2,1,0.4,0.06666666666666667,0.09156193895870736,0.011472275334608031,28,115,0.0021962778869494856,0.006126459368859092,2.9880732218047306,6.0690771480313135,5
46316,6.085748829617074,6.085748829617074,0.18517245527457044,0.0,48.684197630082586,1.6228065876694195,1.68544078487115,0.6800976796309569,32,1.0666666666666667,8,0.00353045013239188,19,4,1,0.03333333333333333,0.13333333333333333,0.02872531418312388,0.0019120458891013384,24,8,0.0021962778869494856,0.006126459368859092,3.4412115070853124,2.753434386188785,5
46323,5.055178563365631,4.757707910993629,0.1447638540503768,0.0,31.12948457625303,1.037649485875101,0.9353869129057545,0.8421318042989804,39,1.3,11,0.0048543689320388345,13,7,1,0.3333333333333333,0.23333333333333334,0.008976660682226212,0.0057361376673040155,25,542,0.0021962778869494856,0.006126459368859092,3.8251479934124766,7.9109739649211,5
46333,2.410186432904169,2.410186432904169,0.07333528739772285,0.0,13.832759930063796,0.4610919976687932,0.8148834011703038,0.46660313668986736,21,0.7,5,0.002206531332744925,17,1,1,0.8333333333333334,0.03333333333333333,0.04129263913824058,0.0038240917782026767,52,18,0.0021962778869494856,0.006126459368859092,4.138082449825574,3.8180140336406287,5
46336,17.130007673387556,17.130007673387556,0.5212186155821015,0.0,540.43680700262,18.014560233420664,7.35791895399715,0.6966592919016624,45,1.5,6,0.00264783759929391,23,11,1,0.13333333333333333,0.36666666666666664,0.003590664272890485,0.06692160611854685,19,177,0.003698994335914923,0.006126459368859092,2.9661343152947586,7.052871498194852,5
46338,1.9987708983706722,1.9987708983706722,0.060817053931216,0.0,6.251427331286423,0.20838091104288076,0.5979520318982011,0.5647367493189938,16,0.5333333333333333,5,0.002206531332744925,12,1,1,0.03333333333333333,0.03333333333333333,0.010771992818671455,0.0019120458891013384,313,89,0.003698994335914923,0.006126459368859092,7.588965346829547,5.442115796919784,5
46559,13.75927914442265,19.765330334915173,0.6014041738984294,0.0,356.0421594209676,11.86807198069892,5.732160598790402,0.8083687241037611,53,1.7666666666666666,21,0.009267431597528684,15,9,1,1.0333333333333334,0.3,0.0843806104129264,0.0019120458891013384,66,61,0.003698994335914923,0.0006935614379840481,4.66161941493083,5.340976836276155,5
46743,2.3133796025230975,3.5498837602458684,0.10801311559639457,0.0,29.712608992298236,0.9904202997432745,1.0009724954314334,0.7637989843567017,28,0.9333333333333333,9,0.003971756398940865,14,3,1,0.06666666666666667,0.1,0.003590664272890485,0.0019120458891013384,30,4,0.003698994335914923,0.008207143682811236,3.8924794203030992,1.6854752972273344,5
46908,9.143543446852297,6.287364028119698,0.19130704649294475,0.0,35.7872658698196,1.19290886232732,2.962713930621903,0.597448302361694,25,0.8333333333333334,6,0.00264783759929391,17,4,1,0.6333333333333333,0.13333333333333333,0.02154398563734291,0.0038240917782026767,89,63,0.003698994335914923,0.008207143682811236,4.9682884363042765,4.7733937884099955,5
47183,2.8585339742500775,4.726795284166304,0.14382326856634484,0.0,98.78663084026367,3.2928876946754557,1.8001442071896618,0.7887979493786793,58,1.9333333333333333,6,0.00264783759929391,24,17,2,0.43333333333333335,0.5666666666666667,0.012567324955116697,0.04397705544933078,101,46,0.003698994335914923,0.008207143682811236,4.604092616817843,3.7421331244541065,4
47326,18.884217579406105,19.61127984951682,0.5967168449573091,0.0,828.5003972157233,27.616679907190775,8.022818261587204,0.640547048231211,89,2.966666666666667,8,0.00353045013239188,32,30,1,0.5666666666666667,1.0,0.05385996409335727,0.06500956022944551,48,50,0.0011559357299734134,0.008207143682811236,4.230659241548863,3.9752642703151855,5
48480,8.128301482187405,8.128301482187405,0.24732166653734172,0.0,16.25660296437481,0.5418867654791604,3.8317181270868788,0.9182958340544894,3,0.1,2,0.00088261253309797,2,1,1,0.7666666666666667,0.03333333333333333,0.04847396768402154,0.040152963671128104,321,19,0.0011559357299734134,0.008207143682811236,7.748693999170406,3.640804974937398,5
48853,0.9788909009379527,0.9788909009379527,0.029784934713452907,0.0,0.9788909009379527,0.03262969669793176,0.4614535963469285,0.9182958340544894,3,0.1,2,0.00088261253309797,2,1,1,0.4,0.03333333333333333,0.030303030303030304,0.040152963671128104,89,177,0.0011559357299734134,0.008207143682811236,5.02773022821167,6.152572117300449,3
49219,2.2402505256642375,2.2402505256642375,0.0681646091354539,0.0,4.6055602912471585,0.1535186763749053,0.8197719819307067,0.9206198357143052,6,0.2,3,0.001323918799646955,3,2,1,0.5,0.06666666666666667,0.16666666666666666,0.0038240917782026767,111,339,0.0015027164489654376,0.008207143682811236,5.491003113839309,6.934378976513083,1
49282,18.572570927388956,18.572570927388956,0.5651118137917162,0.0,129.8560532009401,4.328535106698003,5.941751475906567,0.9101735683089696,21,0.7,13,0.005736981465136805,6,2,1,0.4666666666666667,0.06666666666666667,0.015151515151515152,0.10707456978967496,316,20,0.0015027164489654376,0.008207143682811236,7.051596887491596,2.181296789795291,5
49299,13.865285274397811,13.865285274397811,0.42188216918313703,0.0,84.14686829421892,2.8048956098072972,3.0129284338979567,0.6647567324289732,38,1.2666666666666666,12,0.00529567519858782,22,3,1,0.5666666666666667,0.1,0.3787878787878788,0.0019120458891013384,233,42,0.0015027164489654376,0.008207143682811236,7.029116396759781,3.8713000785217746,5
